obs_id,median_income_pred
id_055652,34677.21395315308
id_055653,30261.87278746735
id_055654,23039.045431932183
id_055655,25193.856985792256
id_055656,25655.57189801617
id_055657,33098.66572487759
id_055658,21949.526466262745
id_055659,31619.56804743983
id_055660,27165.191162097402
id_055661,25400.99442089434
id_055662,26531.146856921016
id_055663,42232.143748937015
id_055664,59044.23749931773
id_055665,42920.56426901821
id_055666,42507.88687640924
id_055667,39865.20196148774
id_055668,31443.383211523407
id_055669,38057.71172005889
id_055670,22958.259831390387
id_055671,49547.46267931303
id_055672,41767.06379567012
id_055673,26412.650300335223
id_055674,20539.503969457706
id_055675,43503.61826563916
id_055676,36418.19503116757
id_055677,48161.54330056571
id_055678,44699.252173364286
id_055679,45086.94743502201
id_055680,47701.05082306256
id_055681,53141.2170824451
id_055682,49906.900873549115
id_055683,61923.515822172834
id_055684,62424.42018432728
id_055685,43483.354039251055
id_055686,83416.17531308657
id_055687,68094.9133528254
id_055688,114214.29925264916
id_055689,71430.6952068544
id_055690,89114.33955802086
id_055691,74806.3688028781
id_055692,60920.137456065735
id_055693,58117.71682106392
id_055694,50089.76661387728
id_055695,62135.848100312214
id_055696,91445.3950319493
id_055697,101899.99913429786
id_055698,83237.76306012718
id_055699,91063.08476715296
id_055700,110676.73223403291
id_055701,61272.58371948768
id_055702,80100.37615478801
id_055703,53798.85225488338
id_055704,53594.95069291211
id_055705,125555.46049998648
id_055706,75181.15942348586
id_055707,68704.06537217197
id_055708,84027.27579122172
id_055709,51575.56982392338
id_055710,64663.699038788756
id_055711,49645.10738264883
id_055712,63851.841210300176
id_055713,68003.59618485799
id_055714,85115.644443582
id_055715,87658.31344276329
id_055716,84296.10490467456
id_055717,135426.59807862315
id_055718,121584.07730643425
id_055719,140438.91916199107
id_055720,139107.81994762347
id_055721,129903.88395933394
id_055722,129250.7379005097
id_055723,136168.50646735998
id_055724,106596.1878821528
id_055725,119513.1891590355
id_055726,97045.13924963454
id_055727,92258.7774852682
id_055728,162175.78408147616
id_055729,148975.11386764774
id_055730,87059.35610545732
id_055731,94233.86689652423
id_055732,177386.07271592668
id_055733,128751.9568446447
id_055734,166731.06527832625
id_055735,113140.6068023827
id_055736,119231.78288158785
id_055737,141052.34524507113
id_055738,163165.55830894478
id_055739,68694.27132427026
id_055740,79874.49934833594
id_055741,98799.39948677842
id_055742,36049.81157628098
id_055743,33439.47143385793
id_055744,32423.304929221125
id_055745,55978.989223735065
id_055746,41750.335654946684
id_055747,39914.63615479935
id_055748,45787.80192765667
id_055749,82953.4998205174
id_055750,65671.45695041915
id_055751,58564.44746822043
id_055752,41252.16843465954
id_055753,80130.15544673287
id_055754,89078.30817886959
id_055755,74272.688212922
id_055756,116479.26420271253
id_055757,143860.1720420998
id_055758,83486.4504592441
id_055759,87268.36592517786
id_055760,114663.53412284363
id_055761,88424.99619748931
id_055762,74112.81162285084
id_055763,73040.39785605013
id_055764,49828.82116462731
id_055765,64876.94490442329
id_055766,49332.76446084433
id_055767,100681.47682770283
id_055768,105645.98803783856
id_055769,63756.119583243984
id_055770,103476.10822159667
id_055771,76968.86571134126
id_055772,42272.22522647611
id_055773,49618.7543863575
id_055774,41351.924409780615
id_055775,48781.39595256062
id_055776,63734.25885037745
id_055777,49889.94434845368
id_055778,63202.790733727816
id_055779,29836.926552775793
id_055780,35639.4733213552
id_055781,32867.675410413576
id_055782,35942.660444997025
id_055783,44986.998374774405
id_055784,42995.823747390845
id_055785,36480.83796571785
id_055786,44106.9750443471
id_055787,48735.53236201164
id_055788,71420.27831444763
id_055789,64282.4205964303
id_055790,82494.4679503345
id_055791,66684.67655714297
id_055792,54875.62456281597
id_055793,29682.82648219488
id_055794,75523.71080020208
id_055795,61045.76661118119
id_055796,28563.721698524198
id_055797,29378.328124167318
id_055798,36073.70098756554
id_055799,29283.68142558565
id_055800,28761.593903711302
id_055801,39603.30694324285
id_055802,12540.906445605462
id_055803,27382.401489595264
id_055804,26406.70346391283
id_055805,34844.02906348357
id_055806,43322.531741014354
id_055807,26388.145008688305
id_055808,35405.55739073183
id_055809,44850.400683686385
id_055810,40064.70917868948
id_055811,93520.18933952028
id_055812,39599.33165559073
id_055813,73892.14848843575
id_055814,39553.80936749715
id_055815,37684.060284029685
id_055816,81029.2882957291
id_055817,71175.00057472105
id_055818,35826.00485250293
id_055819,62869.750180836876
id_055820,45648.73915673071
id_055821,51948.98770712919
id_055822,47611.80090599948
id_055823,48070.97446910549
id_055824,80867.38504942425
id_055825,54892.15252679449
id_055826,44577.12148215293
id_055827,48161.96857747312
id_055828,69253.75562370206
id_055829,45405.60886252222
id_055830,40415.69663858936
id_055831,32466.058203816894
id_055832,37055.08606984098
id_055833,38012.02183864139
id_055834,54247.34661383925
id_055835,51446.84292936833
id_055836,24185.297107717644
id_055837,66093.45673211005
id_055838,49186.71818446349
id_055839,41779.28046831928
id_055840,39778.61293186491
id_055841,28988.861839682966
id_055842,28507.44199932265
id_055843,55541.69905978909
id_055844,32472.7829786906
id_055845,60402.92734019578
id_055846,42439.19668262851
id_055847,47142.89901999241
id_055848,54796.58745937789
id_055849,46136.80839942717
id_055850,51443.61825335744
id_055851,37796.19109154202
id_055852,39600.30207122848
id_055853,37906.516183632404
id_055854,43604.48146832981
id_055855,64153.617665319834
id_055856,63139.560282588085
id_055857,61772.11553506235
id_055858,63954.67605922651
id_055859,29609.09576551823
id_055860,40270.68305891168
id_055861,52211.72176435806
id_055862,47365.54477970607
id_055863,42173.134658278665
id_055864,80418.15498833779
id_055865,41579.426840883476
id_055866,71610.05406335105
id_055867,52142.02239468924
id_055868,42412.45735918448
id_055869,37443.16468233187
id_055870,32962.3859211213
id_055871,21907.942838200193
id_055872,29093.246484390664
id_055873,25454.438059373682
id_055874,27614.389331778624
id_055875,29915.672610767346
id_055876,59689.77343641429
id_055877,45646.221730005644
id_055878,47747.786150269785
id_055879,54103.4691805104
id_055880,56829.16922019068
id_055881,44136.016074277344
id_055882,56160.83623570626
id_055883,33762.174606699016
id_055884,39111.179401999536
id_055885,27008.49756203342
id_055886,30662.323771755462
id_055887,45507.62142188215
id_055888,56846.00465289122
id_055889,45228.681478098835
id_055890,56776.78043132176
id_055891,72047.13910579424
id_055892,59368.71763580491
id_055893,56710.381681487546
id_055894,68608.1835523013
id_055895,56813.41865810632
id_055896,76744.12443588178
id_055897,55170.2220899014
id_055898,51637.969332904504
id_055899,50419.63167130521
id_055900,81627.83937299826
id_055901,96463.08322144157
id_055902,88988.56054203567
id_055903,96207.47752940813
id_055904,89555.66520849502
id_055905,109700.44749486806
id_055906,87221.36743457988
id_055907,76375.09099132077
id_055908,50888.95186623324
id_055909,64122.32800953377
id_055910,64828.4125685729
id_055911,51788.78848872258
id_055912,60624.942475807235
id_055913,27085.3123436945
id_055914,30083.626287110714
id_055915,53625.1809929999
id_055916,48545.90171623811
id_055917,33737.91012926803
id_055918,50639.59654597246
id_055919,36054.39710371078
id_055920,41686.897409540645
id_055921,46711.66758275409
id_055922,45484.460242084155
id_055923,67238.7183205042
id_055924,59627.66236299142
id_055925,38055.58033920419
id_055926,70023.95213303973
id_055927,57080.1816756975
id_055928,53656.84003462969
id_055929,34876.24981752426
id_055930,37933.241689746304
id_055931,53265.371583378925
id_055932,49188.37530055798
id_055933,81330.12043220809
id_055934,110254.43080260715
id_055935,24524.26613640669
id_055936,30190.991932940437
id_055937,48462.413680482925
id_055938,25224.93939455653
id_055939,20523.433466488263
id_055940,30569.969166495124
id_055941,24486.536648818896
id_055942,20445.041969680064
id_055943,19197.17580696046
id_055944,17997.04882251204
id_055945,26759.825189561438
id_055946,36553.862745480066
id_055947,28914.66264823938
id_055948,18024.335107986262
id_055949,30016.25465507076
id_055950,20215.807028530115
id_055951,31253.337131264234
id_055952,26250.306407851396
id_055953,33976.35567638633
id_055954,36094.39737272899
id_055955,34319.0416617017
id_055956,32729.032725588542
id_055957,17638.2967949875
id_055958,36318.605117414874
id_055959,22441.916753811936
id_055960,19882.080377952665
id_055961,36102.74532679662
id_055962,36907.81169412204
id_055963,36848.07388906365
id_055964,38950.04327129668
id_055965,35944.61693609874
id_055966,23835.77046392437
id_055967,26284.58067432268
id_055968,42418.610671211405
id_055969,36632.27401471045
id_055970,32402.137870710714
id_055971,33827.381679480895
id_055972,43251.15155135136
id_055973,41072.96266410755
id_055974,33551.92878057993
id_055975,35505.686947992035
id_055976,29840.628858151285
id_055977,36599.73499822709
id_055978,24278.19003221281
id_055979,48041.845039441796
id_055980,29383.764932550064
id_055981,15915.590006302897
id_055982,42536.90035247981
id_055983,41075.807469049214
id_055984,39039.031810883804
id_055985,27891.68014871564
id_055986,40595.17347251027
id_055987,22875.61933243973
id_055988,28363.567327390334
id_055989,23026.205181348738
id_055990,29200.239576202057
id_055991,34463.42767382198
id_055992,25262.285499778936
id_055993,24922.14456203368
id_055994,32483.74608085073
id_055995,28667.235133770904
id_055996,31575.817921166956
id_055997,27023.69106275833
id_055998,28161.14161319499
id_055999,30916.294184548882
id_056000,40708.53805071553
id_056001,28670.929369889447
id_056002,35784.38230463931
id_056003,36464.85521600561
id_056004,32797.546891027436
id_056005,41370.43977818058
id_056006,41308.457384871166
id_056007,36217.29856966463
id_056008,58012.1690594367
id_056009,42013.203413648684
id_056010,61951.783734355646
id_056011,53431.34706262983
id_056012,42791.16981330325
id_056013,36028.73754898516
id_056014,41965.04633144448
id_056015,57339.356137274306
id_056016,34773.932028647054
id_056017,31739.291324630176
id_056018,47056.785160994674
id_056019,51056.22720409022
id_056020,37368.72474596517
id_056021,87205.00746310496
id_056022,62930.56175789259
id_056023,38038.92622677034
id_056024,30754.090990377746
id_056025,29921.185520319435
id_056026,45508.199695424555
id_056027,41941.642242732094
id_056028,25767.923883714393
id_056029,29418.023230254053
id_056030,27693.224115291556
id_056031,44539.366215358656
id_056032,45125.99919482778
id_056033,39270.09761964567
id_056034,25142.431143199574
id_056035,55363.56467660398
id_056036,25615.796906108604
id_056037,23415.52160322018
id_056038,61207.63435865538
id_056039,55301.119424431294
id_056040,33156.99977944276
id_056041,47221.04312002339
id_056042,58919.86879999181
id_056043,56511.17750404184
id_056044,63903.586919703856
id_056045,64796.66881927333
id_056046,68435.2096095827
id_056047,49649.43123607964
id_056048,59515.68997751799
id_056049,87498.8774578698
id_056050,76691.7849839765
id_056051,32594.678709151834
id_056052,60484.138772626044
id_056053,52853.33296372979
id_056054,65409.382564137166
id_056055,80694.80121056136
id_056056,84166.95654882933
id_056057,92547.5732049212
id_056058,67039.6926287657
id_056059,38445.32535908262
id_056060,70541.32004246202
id_056061,99572.1572196287
id_056062,111411.42194531446
id_056063,130844.19241860422
id_056064,59811.56270726531
id_056065,72211.72413566272
id_056066,76506.80037780831
id_056067,95831.6713816977
id_056068,119070.8778023271
id_056069,61730.9027797513
id_056070,126957.3630873178
id_056071,112978.08915634868
id_056072,104150.42126961949
id_056073,85614.44916088258
id_056074,56430.25501127432
id_056075,72540.08629710566
id_056076,72800.06686980727
id_056077,87483.35804639144
id_056078,116024.09130033442
id_056079,62642.49425296719
id_056080,49677.00302900205
id_056081,54316.689121554096
id_056082,65833.94227571452
id_056083,48152.26466130713
id_056084,30918.05649895677
id_056085,36166.460611263086
id_056086,48594.30310985425
id_056087,36233.74055525405
id_056088,59654.467207673675
id_056089,54174.43284823689
id_056090,83029.31480111799
id_056091,55590.80213689485
id_056092,75012.86461395983
id_056093,35002.55466588513
id_056094,43532.75940189366
id_056095,42603.36860533752
id_056096,46274.96648574128
id_056097,52577.71996493787
id_056098,43570.91820987947
id_056099,41115.57936973405
id_056100,37632.305933817035
id_056101,45865.948411679456
id_056102,31049.06651146463
id_056103,31208.00167608534
id_056104,42157.32281967621
id_056105,36481.15100166403
id_056106,62206.4690759586
id_056107,45401.76231210566
id_056108,98310.20144194737
id_056109,41782.86796265418
id_056110,23704.52334900609
id_056111,31847.956633507038
id_056112,37266.48998010105
id_056113,39320.760407620786
id_056114,28112.704405041284
id_056115,28543.63315238124
id_056116,26446.01623864144
id_056117,37709.477419803
id_056118,32919.4215829318
id_056119,35244.179684456576
id_056120,36505.24256044731
id_056121,42273.585800914145
id_056122,32207.13495553724
id_056123,31329.853941605863
id_056124,36972.51069983515
id_056125,35522.098290780494
id_056126,19211.317741892602
id_056127,20895.63845350249
id_056128,23178.594238336955
id_056129,81207.70165156652
id_056130,95914.50761428932
id_056131,38637.46875110882
id_056132,13959.93064560976
id_056133,35617.01448698579
id_056134,31770.98395981295
id_056135,67729.2309402048
id_056136,38199.078373912365
id_056137,43237.801069015804
id_056138,31237.682508328027
id_056139,24667.486260192272
id_056140,31317.957867178728
id_056141,36675.286451246626
id_056142,19803.694983797282
id_056143,54031.49872972996
id_056144,47252.44737239988
id_056145,38409.43129262459
id_056146,28373.421227928506
id_056147,51842.948167151386
id_056148,29404.92460385358
id_056149,38387.78147068002
id_056150,47403.21758567629
id_056151,40781.50312885648
id_056152,34638.318346239466
id_056153,38650.89645234711
id_056154,38650.349823589815
id_056155,49067.46493809391
id_056156,39429.260021419614
id_056157,53943.688685308014
id_056158,27339.226681079854
id_056159,38136.882943903096
id_056160,37946.14871538826
id_056161,60358.85248960764
id_056162,22959.46168143884
id_056163,52227.243759282355
id_056164,54615.55423933852
id_056165,31568.09503189963
id_056166,46840.35563857219
id_056167,27566.026318147386
id_056168,33952.2579441015
id_056169,29552.41808101839
id_056170,51453.21857476183
id_056171,49531.367941003446
id_056172,42923.12097907667
id_056173,35516.32009464358
id_056174,25165.532531720684
id_056175,24628.626635346805
id_056176,49667.00890464449
id_056177,29759.92897971398
id_056178,36556.34876016446
id_056179,25577.7826880558
id_056180,47411.09628457153
id_056181,39836.61103755603
id_056182,49869.053772157946
id_056183,60630.97779622707
id_056184,49222.52972589218
id_056185,29135.510011667433
id_056186,66049.05564291458
id_056187,28455.635045972067
id_056188,28863.573618729493
id_056189,42277.84562223281
id_056190,32734.966704415583
id_056191,55308.27232417495
id_056192,51131.958809581396
id_056193,45832.35091770728
id_056194,34651.10967488808
id_056195,43504.5857490782
id_056196,41632.01286480957
id_056197,43264.20899342625
id_056198,61487.48145197951
id_056199,47397.72445362793
id_056200,26807.3227972781
id_056201,22971.438827664097
id_056202,29306.608877917944
id_056203,10941.004609722902
id_056204,47849.57529252705
id_056205,41291.20988132245
id_056206,27454.74960406614
id_056207,31588.93354034233
id_056208,25307.972191895635
id_056209,27383.515072190414
id_056210,22309.724128466383
id_056211,27195.715015925904
id_056212,29350.65207183964
id_056213,32364.72345384006
id_056214,33030.60501145124
id_056215,39417.67472075441
id_056216,36698.34514495299
id_056217,35715.370229931184
id_056218,29125.99594835666
id_056219,35707.06709310774
id_056220,52873.2328944791
id_056221,33488.69100014741
id_056222,29137.30881800339
id_056223,31863.577584723706
id_056224,33090.583726000004
id_056225,31889.291555124695
id_056226,65427.751368896905
id_056227,46588.66356545806
id_056228,46713.58667212502
id_056229,69085.60948177741
id_056230,49621.94663161528
id_056231,41483.188158509496
id_056232,53227.36079647356
id_056233,58086.99579002612
id_056234,46039.31480633842
id_056235,43158.24571956942
id_056236,91852.60256280898
id_056237,138226.30582972016
id_056238,105206.96565504365
id_056239,182085.09596028537
id_056240,121455.02967515941
id_056241,144393.53459535533
id_056242,48214.384836218334
id_056243,102771.59208702995
id_056244,63241.73844146327
id_056245,99980.21807895963
id_056246,40828.5567862546
id_056247,51744.6293299044
id_056248,40823.407282142805
id_056249,53029.98272994602
id_056250,60246.891756800724
id_056251,43337.594909552514
id_056252,48825.15236726892
id_056253,109575.62917845591
id_056254,93194.14510711582
id_056255,62037.84903123124
id_056256,77276.19201188836
id_056257,62128.7616996502
id_056258,63793.61069355644
id_056259,102864.2567858415
id_056260,86708.97925846562
id_056261,68338.64023691713
id_056262,47471.907274092715
id_056263,44736.438635495346
id_056264,51022.13204067634
id_056265,76953.82679124946
id_056266,70975.17502993875
id_056267,103896.07779585297
id_056268,68741.0544614644
id_056269,63955.19907768927
id_056270,70094.0003899602
id_056271,96840.36496442356
id_056272,70525.8412558702
id_056273,80685.79408522887
id_056274,49631.820551238845
id_056275,48999.915529748716
id_056276,85130.43594461965
id_056277,64518.5746417048
id_056278,84655.81986719831
id_056279,54557.47087601495
id_056280,49083.533837640876
id_056281,78286.70803853298
id_056282,96575.82435183093
id_056283,74772.946242521
id_056284,65003.19332896411
id_056285,72382.10791700597
id_056286,62360.512413455086
id_056287,97487.69208430614
id_056288,80722.25737185066
id_056289,80901.80363610043
id_056290,86130.25204253108
id_056291,87916.37986900032
id_056292,90512.26492676722
id_056293,55546.91524944817
id_056294,38355.48679419796
id_056295,53277.930590360585
id_056296,65784.25158256809
id_056297,93544.84438669527
id_056298,116772.72497115973
id_056299,196353.89220474652
id_056300,74452.19509263107
id_056301,174563.40489282666
id_056302,89629.14316346482
id_056303,82135.40858600705
id_056304,155121.71287394897
id_056305,64271.00028195096
id_056306,68333.29548310398
id_056307,122526.16925987076
id_056308,183564.10225284833
id_056309,137414.7731461094
id_056310,206640.33210546392
id_056311,208812.9123783221
id_056312,148633.3039871183
id_056313,194641.6474836544
id_056314,132788.0133507999
id_056315,164286.03606487782
id_056316,48209.334925660456
id_056317,115212.4664088841
id_056318,152459.5238614678
id_056319,50642.86352027959
id_056320,66896.17563730114
id_056321,85629.16082691669
id_056322,31810.8379889451
id_056323,53307.04096786751
id_056324,87033.8648367953
id_056325,75227.1468205365
id_056326,24715.09362568751
id_056327,72993.75951900419
id_056328,140850.5746703752
id_056329,144384.37018757997
id_056330,194314.970689938
id_056331,164700.14838597056
id_056332,37967.698013943074
id_056333,23060.544745432082
id_056334,22537.664355937693
id_056335,24917.852569402592
id_056336,29834.747122018176
id_056337,22966.34371894786
id_056338,57752.426582022694
id_056339,44816.06946044281
id_056340,108280.02682923802
id_056341,94043.79248353532
id_056342,63344.34765597504
id_056343,25062.912495340894
id_056344,27365.442538887968
id_056345,45906.94872491726
id_056346,30551.566198288965
id_056347,36598.566349427325
id_056348,33722.205686185
id_056349,53041.59451232969
id_056350,35780.49379863186
id_056351,47070.969599414115
id_056352,39362.110577521766
id_056353,31742.73693032251
id_056354,23244.2894957668
id_056355,22185.436072712746
id_056356,49095.90575761299
id_056357,28834.91309570597
id_056358,46532.586416347294
id_056359,40732.52364038065
id_056360,48510.88741994887
id_056361,64997.89548931827
id_056362,72630.04714387063
id_056363,55620.620164926615
id_056364,80982.08538093953
id_056365,73429.47553916503
id_056366,217504.72991274463
id_056367,235482.7804989928
id_056368,83173.33945038583
id_056369,195155.08041512928
id_056370,64261.488723626644
id_056371,135868.4674436156
id_056372,107385.43388208744
id_056373,101341.30668052842
id_056374,56244.85385605085
id_056375,39718.9382606348
id_056376,44676.0327693719
id_056377,66039.05950335533
id_056378,47189.00721660029
id_056379,106713.28079265553
id_056380,57577.48200889638
id_056381,80268.47758030325
id_056382,68043.93607108417
id_056383,113042.26771615857
id_056384,120960.2184773076
id_056385,158706.15186198152
id_056386,78034.13460940038
id_056387,75909.04164434814
id_056388,82851.11768035413
id_056389,52239.570037680875
id_056390,26803.86138012384
id_056391,48893.830130785806
id_056392,44477.70574145891
id_056393,39835.908905304226
id_056394,30554.717791811527
id_056395,31294.263378195225
id_056396,62093.63452846059
id_056397,24070.937298604516
id_056398,43763.84874895437
id_056399,33858.49552024057
id_056400,23759.957057276522
id_056401,32061.035515057596
id_056402,33641.096537438156
id_056403,22253.707512316872
id_056404,27887.007659801264
id_056405,25918.656476711436
id_056406,27122.949881691493
id_056407,37996.21469378029
id_056408,41929.24983902058
id_056409,48052.00620538007
id_056410,33427.8426999952
id_056411,22239.014099599375
id_056412,23943.038306673257
id_056413,21329.251572645517
id_056414,47575.78104819366
id_056415,91015.10788541124
id_056416,137943.37320674243
id_056417,66460.0578034634
id_056418,74988.23917817786
id_056419,160426.318326617
id_056420,92766.38659445482
id_056421,163288.46541315207
id_056422,47613.55472670303
id_056423,55283.973074005
id_056424,80646.96013787137
id_056425,28766.398079095034
id_056426,44974.71728621843
id_056427,72170.0421708696
id_056428,103539.07370905453
id_056429,69907.43896330029
id_056430,61974.31865958691
id_056431,38735.67037399586
id_056432,59051.844886664854
id_056433,67173.48755302397
id_056434,107150.54800518927
id_056435,87180.69967307633
id_056436,58031.635149034635
id_056437,55667.62344875431
id_056438,34334.90350637077
id_056439,101336.90960724987
id_056440,55524.310916529845
id_056441,59626.9441102158
id_056442,31586.94698768515
id_056443,53753.342372323255
id_056444,42802.38673368494
id_056445,46251.93653825367
id_056446,31557.27357333261
id_056447,35071.69067274648
id_056448,41788.84284165614
id_056449,45608.512533096466
id_056450,32040.201314527458
id_056451,39771.88751339052
id_056452,41121.4128815339
id_056453,29747.05006455869
id_056454,30569.01733707246
id_056455,26057.767400991353
id_056456,42490.4187688835
id_056457,40504.728914302745
id_056458,26802.44598917064
id_056459,43956.28654503297
id_056460,48301.12003270166
id_056461,39401.42357060149
id_056462,32379.314531707463
id_056463,45334.83665942605
id_056464,53134.58936451011
id_056465,41679.31515435133
id_056466,63604.953981340856
id_056467,55041.783702186985
id_056468,61780.16639562535
id_056469,47868.37743404577
id_056470,51733.49782905424
id_056471,66615.17846161232
id_056472,156116.9884269203
id_056473,146335.98711976525
id_056474,68024.17897806472
id_056475,106334.4705462114
id_056476,67669.59731289462
id_056477,106359.8054129117
id_056478,91209.99807988146
id_056479,69104.69011043513
id_056480,108718.38370431254
id_056481,66169.92250265594
id_056482,58883.15234295874
id_056483,71124.3292555494
id_056484,92366.1277456671
id_056485,106544.46324129836
id_056486,79961.41962383756
id_056487,79656.93357765
id_056488,119962.5724953189
id_056489,95114.93740083391
id_056490,130377.65415067688
id_056491,99550.11506528157
id_056492,75293.84994104208
id_056493,69694.36122880403
id_056494,80038.14786784332
id_056495,88632.22226439031
id_056496,83429.89781177604
id_056497,67306.74506494329
id_056498,81158.49800233284
id_056499,80243.73638460925
id_056500,40488.46278585336
id_056501,67132.73678990036
id_056502,74928.11299286602
id_056503,37241.359511358416
id_056504,29683.298460385675
id_056505,33646.109362177755
id_056506,28475.895814186006
id_056507,29405.78410833017
id_056508,58220.20562876661
id_056509,39884.44226371253
id_056510,28491.421694970573
id_056511,31451.389971234123
id_056512,40362.375476650785
id_056513,30589.095990928286
id_056514,49239.62543389603
id_056515,49859.6127090431
id_056516,30475.09593195784
id_056517,50895.77395659967
id_056518,59301.14310481999
id_056519,37306.83056450747
id_056520,41993.60396727969
id_056521,46310.58434293914
id_056522,36276.395276923125
id_056523,44603.09714564707
id_056524,51175.22635240556
id_056525,56222.05861470505
id_056526,53391.45683706563
id_056527,163705.53713847016
id_056528,31934.988580437428
id_056529,74677.65468968997
id_056530,24081.207464291063
id_056531,22165.257745001367
id_056532,32765.41659851774
id_056533,23673.087752320116
id_056534,28987.66358406189
id_056535,35053.864782254124
id_056536,57296.70952288922
id_056537,90019.61108062384
id_056538,81222.15579675451
id_056539,63635.672621044396
id_056540,35919.82155984149
id_056541,56815.65470862003
id_056542,63632.57035879025
id_056543,72686.907164446
id_056544,95598.34631178236
id_056545,35026.9071272547
id_056546,33441.090238028206
id_056547,24912.774486629234
id_056548,76104.71289330868
id_056549,28943.878896670452
id_056550,33462.178974625116
id_056551,43067.80199247528
id_056552,57051.65114013341
id_056553,63080.501571078516
id_056554,46136.0760332251
id_056555,38893.735976251875
id_056556,50932.51595615918
id_056557,51745.117034530034
id_056558,52721.89598422437
id_056559,29391.34811234682
id_056560,42939.39568133232
id_056561,44193.400573905295
id_056562,24577.348891421792
id_056563,39245.27228482158
id_056564,45597.299053330855
id_056565,40054.9642978137
id_056566,26156.276451068235
id_056567,43522.35961257008
id_056568,46997.27846097145
id_056569,40048.54013852955
id_056570,48527.80802204907
id_056571,26560.84584681912
id_056572,30929.777491007997
id_056573,49972.611851621456
id_056574,73932.76905694917
id_056575,50641.409557491024
id_056576,51418.663199276474
id_056577,62726.13256656977
id_056578,61647.79553388762
id_056579,125515.73718871488
id_056580,49604.32721458892
id_056581,41138.01917077599
id_056582,77341.83297308635
id_056583,69251.0028650669
id_056584,56866.351202865684
id_056585,84127.35921571213
id_056586,51552.18153609066
id_056587,118538.0945762795
id_056588,63212.06116251633
id_056589,59549.68769550409
id_056590,90813.07294745884
id_056591,111367.71209716926
id_056592,89217.84031053048
id_056593,115879.57184509998
id_056594,70487.17050613221
id_056595,118626.93358762658
id_056596,51111.06287763621
id_056597,71009.13970587729
id_056598,71201.92006308334
id_056599,104160.38854462396
id_056600,58750.47885731116
id_056601,66169.54566137235
id_056602,56649.227339728226
id_056603,97566.90442408544
id_056604,71836.3640433554
id_056605,62958.552543859536
id_056606,64671.612719115765
id_056607,67813.86378786596
id_056608,74011.67344504101
id_056609,60629.93775105873
id_056610,49723.069083850874
id_056611,82188.81970749688
id_056612,89140.61697091252
id_056613,64892.2087058247
id_056614,76315.66943106784
id_056615,71977.85892942363
id_056616,107390.76844463905
id_056617,117641.62804322685
id_056618,63581.07083847986
id_056619,69981.7133990714
id_056620,52052.79010329182
id_056621,24284.20977547702
id_056622,25195.823498161273
id_056623,32122.60592129635
id_056624,40215.49344027936
id_056625,33135.132489208445
id_056626,55669.021015496975
id_056627,40560.30865298893
id_056628,60868.970635032
id_056629,38476.19184963842
id_056630,53042.44932610689
id_056631,63157.603733972464
id_056632,39487.9467045813
id_056633,49867.915265336735
id_056634,46185.52184777368
id_056635,39573.84222752539
id_056636,58860.697476331814
id_056637,84569.70897632343
id_056638,64134.27686857684
id_056639,60408.01970502703
id_056640,49362.44604416447
id_056641,80401.51382915466
id_056642,127618.73647671049
id_056643,67541.39326515944
id_056644,103763.23985355503
id_056645,38782.54570473024
id_056646,63746.08609650033
id_056647,76300.51839130424
id_056648,62182.311337746476
id_056649,90401.80301088157
id_056650,66326.40777750115
id_056651,59059.99858485964
id_056652,71170.08802049328
id_056653,46880.6706931825
id_056654,47830.6724692521
id_056655,68941.87376647473
id_056656,41383.79955424905
id_056657,72203.96207974412
id_056658,58210.73305325504
id_056659,72391.50815477876
id_056660,62187.22912021747
id_056661,74621.4389290458
id_056662,92390.84819435296
id_056663,66651.33741282873
id_056664,40405.779433047304
id_056665,92552.2470821967
id_056666,97396.23836435853
id_056667,86601.32295205609
id_056668,72372.24278375032
id_056669,66242.40815534162
id_056670,84592.6169577867
id_056671,156549.1714286484
id_056672,71273.71484698782
id_056673,132720.1940297201
id_056674,73435.00364324362
id_056675,141982.8620457315
id_056676,113641.03119530114
id_056677,90404.37363290986
id_056678,84060.04329993647
id_056679,100988.88083068641
id_056680,80355.16929695709
id_056681,120513.40641711166
id_056682,96426.01113858858
id_056683,85971.87966585046
id_056684,113155.74482226776
id_056685,134800.28292892766
id_056686,130790.12254860214
id_056687,96147.57521085574
id_056688,75921.47293200689
id_056689,99721.17349584865
id_056690,81252.43394247306
id_056691,100473.8029577534
id_056692,111069.98096270447
id_056693,81371.98687622971
id_056694,71406.13120933135
id_056695,63540.580563570176
id_056696,160752.56529375107
id_056697,120676.08570991832
id_056698,88374.71795242163
id_056699,41976.83423885193
id_056700,43751.376783060194
id_056701,78634.2968057341
id_056702,96321.37723181251
id_056703,88165.98944530741
id_056704,113404.52491648233
id_056705,120344.06752702905
id_056706,57129.86620316912
id_056707,40601.69149634054
id_056708,49826.741216158414
id_056709,54236.80621239309
id_056710,50278.437854194315
id_056711,48061.72702319409
id_056712,32358.83876702548
id_056713,25396.63995191989
id_056714,30370.350671318734
id_056715,21551.27992048889
id_056716,51754.520641713825
id_056717,66532.8666951456
id_056718,52181.17281136288
id_056719,61980.50726294686
id_056720,67592.66817022454
id_056721,30198.468537478988
id_056722,28398.03622889828
id_056723,31415.81991316318
id_056724,30649.797738055873
id_056725,20448.0222591851
id_056726,34840.35757278606
id_056727,26525.03836709475
