obs_id,crime_type_pred
id_082214,7
id_082215,10
id_082216,8
id_082217,6
id_082218,12
id_082219,10
id_082220,6
id_082221,5
id_082222,3
id_082223,10
id_082224,3
id_082225,3
id_082226,9
id_082227,1
id_082228,8
id_082229,6
id_082230,11
id_082231,8
id_082232,3
id_082233,11
id_082234,3
id_082235,10
id_082236,3
id_082237,3
id_082238,1
id_082239,8
id_082240,8
id_082241,8
id_082242,3
id_082243,10
id_082244,9
id_082245,10
id_082246,1
id_082247,1
id_082248,10
id_082249,1
id_082250,4
id_082251,6
id_082252,10
id_082253,8
id_082254,10
id_082255,1
id_082256,3
id_082257,10
id_082258,8
id_082259,12
id_082260,3
id_082261,5
id_082262,3
id_082263,1
id_082264,5
id_082265,9
id_082266,2
id_082267,4
id_082268,10
id_082269,10
id_082270,7
id_082271,10
id_082272,6
id_082273,4
id_082274,6
id_082275,6
id_082276,3
id_082277,4
id_082278,10
id_082279,9
id_082280,8
id_082281,12
id_082282,8
id_082283,3
id_082284,8
id_082285,12
id_082286,1
id_082287,10
id_082288,8
id_082289,10
id_082290,3
id_082291,3
id_082292,9
id_082293,8
id_082294,5
id_082295,3
id_082296,6
id_082297,6
id_082298,10
id_082299,5
id_082300,10
id_082301,2
id_082302,8
id_082303,3
id_082304,6
id_082305,5
id_082306,6
id_082307,10
id_082308,10
id_082309,1
id_082310,3
id_082311,10
id_082312,8
id_082313,1
id_082314,6
id_082315,5
id_082316,7
id_082317,4
id_082318,4
id_082319,6
id_082320,12
id_082321,3
id_082322,4
id_082323,7
id_082324,6
id_082325,5
id_082326,10
id_082327,6
id_082328,8
id_082329,1
id_082330,8
id_082331,1
id_082332,1
id_082333,10
id_082334,6
id_082335,6
id_082336,1
id_082337,5
id_082338,6
id_082339,4
id_082340,1
id_082341,6
id_082342,5
id_082343,12
id_082344,6
id_082345,1
id_082346,1
id_082347,1
id_082348,1
id_082349,10
id_082350,10
id_082351,6
id_082352,8
id_082353,5
id_082354,12
id_082355,6
id_082356,10
id_082357,6
id_082358,9
id_082359,8
id_082360,3
id_082361,9
id_082362,12
id_082363,6
id_082364,1
id_082365,6
id_082366,10
id_082367,6
id_082368,4
id_082369,10
id_082370,11
id_082371,11
id_082372,8
id_082373,3
id_082374,8
id_082375,8
id_082376,9
id_082377,12
id_082378,8
id_082379,7
id_082380,9
id_082381,10
id_082382,9
id_082383,12
id_082384,10
id_082385,2
id_082386,4
id_082387,3
id_082388,1
id_082389,3
id_082390,1
id_082391,10
id_082392,11
id_082393,4
id_082394,6
id_082395,10
id_082396,6
id_082397,3
id_082398,3
id_082399,5
id_082400,1
id_082401,10
id_082402,8
id_082403,7
id_082404,4
id_082405,5
id_082406,10
id_082407,3
id_082408,5
id_082409,1
id_082410,5
id_082411,11
id_082412,11
id_082413,6
id_082414,3
id_082415,10
id_082416,6
id_082417,3
id_082418,6
id_082419,9
id_082420,10
id_082421,6
id_082422,1
id_082423,11
id_082424,6
id_082425,10
id_082426,4
id_082427,8
id_082428,6
id_082429,1
id_082430,7
id_082431,7
id_082432,3
id_082433,6
id_082434,12
id_082435,8
id_082436,12
id_082437,12
id_082438,10
id_082439,4
id_082440,5
id_082441,10
id_082442,2
id_082443,6
id_082444,1
id_082445,8
id_082446,10
id_082447,6
id_082448,8
id_082449,4
id_082450,10
id_082451,5
id_082452,3
id_082453,10
id_082454,8
id_082455,9
id_082456,10
id_082457,8
id_082458,3
id_082459,8
id_082460,8
id_082461,1
id_082462,12
id_082463,8
id_082464,1
id_082465,3
id_082466,5
id_082467,10
id_082468,1
id_082469,10
id_082470,6
id_082471,11
id_082472,5
id_082473,8
id_082474,8
id_082475,10
id_082476,12
id_082477,5
id_082478,3
id_082479,3
id_082480,2
id_082481,4
id_082482,3
id_082483,3
id_082484,10
id_082485,10
id_082486,11
id_082487,1
id_082488,3
id_082489,8
id_082490,11
id_082491,8
id_082492,1
id_082493,5
id_082494,11
id_082495,9
id_082496,8
id_082497,10
id_082498,4
id_082499,4
id_082500,10
id_082501,12
id_082502,1
id_082503,10
id_082504,3
id_082505,3
id_082506,3
id_082507,3
id_082508,11
id_082509,6
id_082510,3
id_082511,11
id_082512,10
id_082513,9
id_082514,11
id_082515,8
id_082516,1
id_082517,6
id_082518,8
id_082519,4
id_082520,12
id_082521,8
id_082522,5
id_082523,8
id_082524,3
id_082525,4
id_082526,12
id_082527,12
id_082528,8
id_082529,5
id_082530,6
id_082531,6
id_082532,10
id_082533,10
id_082534,4
id_082535,5
id_082536,3
id_082537,10
id_082538,10
id_082539,6
id_082540,3
id_082541,4
id_082542,6
id_082543,1
id_082544,10
id_082545,6
id_082546,3
id_082547,3
id_082548,10
id_082549,10
id_082550,8
id_082551,10
id_082552,3
id_082553,1
id_082554,10
id_082555,10
id_082556,11
id_082557,5
id_082558,11
id_082559,10
id_082560,5
id_082561,5
id_082562,8
id_082563,5
id_082564,11
id_082565,12
id_082566,12
id_082567,10
id_082568,1
id_082569,2
id_082570,10
id_082571,10
id_082572,12
id_082573,10
id_082574,8
id_082575,3
id_082576,10
id_082577,8
id_082578,6
id_082579,4
id_082580,6
id_082581,7
id_082582,2
id_082583,1
id_082584,10
id_082585,10
id_082586,4
id_082587,8
id_082588,11
id_082589,3
id_082590,1
id_082591,1
id_082592,3
id_082593,2
id_082594,10
id_082595,10
id_082596,6
id_082597,11
id_082598,6
id_082599,10
id_082600,5
id_082601,3
id_082602,5
id_082603,8
id_082604,11
id_082605,1
id_082606,8
id_082607,6
id_082608,10
id_082609,1
id_082610,8
id_082611,3
id_082612,9
id_082613,11
id_082614,8
id_082615,10
id_082616,10
id_082617,10
id_082618,1
id_082619,6
id_082620,10
id_082621,9
id_082622,4
id_082623,3
id_082624,12
id_082625,6
id_082626,8
id_082627,9
id_082628,8
id_082629,1
id_082630,9
id_082631,10
id_082632,5
id_082633,4
id_082634,8
id_082635,1
id_082636,10
id_082637,10
id_082638,5
id_082639,8
id_082640,1
id_082641,11
id_082642,10
id_082643,8
id_082644,12
id_082645,7
id_082646,10
id_082647,5
id_082648,8
id_082649,12
id_082650,10
id_082651,6
id_082652,4
id_082653,9
id_082654,8
id_082655,5
id_082656,3
id_082657,10
id_082658,3
id_082659,7
id_082660,12
id_082661,6
id_082662,2
id_082663,12
id_082664,8
id_082665,3
id_082666,1
id_082667,1
id_082668,3
id_082669,10
id_082670,1
id_082671,1
id_082672,6
id_082673,8
id_082674,6
id_082675,8
id_082676,10
id_082677,5
id_082678,1
id_082679,1
id_082680,8
id_082681,3
id_082682,6
id_082683,5
id_082684,1
id_082685,7
id_082686,12
id_082687,8
id_082688,5
id_082689,8
id_082690,8
id_082691,5
id_082692,5
id_082693,10
id_082694,8
id_082695,10
id_082696,12
id_082697,12
id_082698,5
id_082699,6
id_082700,11
id_082701,8
id_082702,8
id_082703,5
id_082704,3
id_082705,12
id_082706,8
id_082707,10
id_082708,6
id_082709,4
id_082710,12
id_082711,11
id_082712,12
id_082713,10
id_082714,8
id_082715,10
id_082716,6
id_082717,8
id_082718,3
id_082719,1
id_082720,9
id_082721,1
id_082722,10
id_082723,3
id_082724,8
id_082725,10
id_082726,8
id_082727,10
id_082728,1
id_082729,3
id_082730,8
id_082731,8
id_082732,3
id_082733,8
id_082734,8
id_082735,3
id_082736,3
id_082737,10
id_082738,8
id_082739,12
id_082740,8
id_082741,11
id_082742,12
id_082743,1
id_082744,1
id_082745,3
id_082746,10
id_082747,1
id_082748,1
id_082749,3
id_082750,1
id_082751,4
id_082752,11
id_082753,6
id_082754,4
id_082755,8
id_082756,10
id_082757,5
id_082758,6
id_082759,9
id_082760,1
id_082761,6
id_082762,11
id_082763,3
id_082764,8
id_082765,6
id_082766,5
id_082767,12
id_082768,9
id_082769,5
id_082770,1
id_082771,7
id_082772,2
id_082773,10
id_082774,8
id_082775,5
id_082776,8
id_082777,8
id_082778,6
id_082779,10
id_082780,8
id_082781,12
id_082782,8
id_082783,10
id_082784,12
id_082785,8
id_082786,11
id_082787,6
id_082788,10
id_082789,9
id_082790,11
id_082791,10
id_082792,8
id_082793,10
id_082794,11
id_082795,4
id_082796,12
id_082797,8
id_082798,1
id_082799,11
id_082800,11
id_082801,6
id_082802,2
id_082803,3
id_082804,7
id_082805,10
id_082806,12
id_082807,8
id_082808,1
id_082809,6
id_082810,8
id_082811,11
id_082812,10
id_082813,10
id_082814,7
id_082815,6
id_082816,5
id_082817,7
id_082818,4
id_082819,8
id_082820,6
id_082821,8
id_082822,12
id_082823,10
id_082824,8
id_082825,1
id_082826,1
id_082827,1
id_082828,1
id_082829,11
id_082830,11
id_082831,10
id_082832,10
id_082833,12
id_082834,1
id_082835,10
id_082836,12
id_082837,1
id_082838,4
id_082839,10
id_082840,1
id_082841,8
id_082842,8
id_082843,4
id_082844,1
id_082845,10
id_082846,5
id_082847,10
id_082848,8
id_082849,8
id_082850,3
id_082851,10
id_082852,1
id_082853,3
id_082854,1
id_082855,8
id_082856,8
id_082857,10
id_082858,8
id_082859,1
id_082860,1
id_082861,8
id_082862,9
id_082863,3
id_082864,10
id_082865,5
id_082866,6
id_082867,8
id_082868,5
id_082869,8
id_082870,8
id_082871,5
id_082872,10
id_082873,11
id_082874,3
id_082875,8
id_082876,8
id_082877,4
id_082878,9
id_082879,8
id_082880,9
id_082881,7
id_082882,5
id_082883,3
id_082884,5
id_082885,6
id_082886,5
id_082887,4
id_082888,10
id_082889,2
id_082890,8
id_082891,10
id_082892,12
id_082893,6
id_082894,8
id_082895,1
id_082896,4
id_082897,3
id_082898,3
id_082899,3
id_082900,10
id_082901,6
id_082902,5
id_082903,8
id_082904,1
id_082905,8
id_082906,3
id_082907,3
id_082908,10
id_082909,4
id_082910,5
id_082911,1
id_082912,1
id_082913,1
id_082914,10
id_082915,12
id_082916,3
id_082917,1
id_082918,10
id_082919,9
id_082920,6
id_082921,6
id_082922,10
id_082923,10
id_082924,8
id_082925,10
id_082926,1
id_082927,5
id_082928,1
id_082929,8
id_082930,8
id_082931,8
id_082932,1
id_082933,6
id_082934,1
id_082935,4
id_082936,11
id_082937,4
id_082938,7
id_082939,7
id_082940,10
id_082941,8
id_082942,6
id_082943,1
id_082944,10
id_082945,4
id_082946,6
id_082947,3
id_082948,11
id_082949,7
id_082950,1
id_082951,8
id_082952,5
id_082953,1
id_082954,11
id_082955,8
id_082956,1
id_082957,10
id_082958,6
id_082959,12
id_082960,10
id_082961,8
id_082962,7
id_082963,5
id_082964,10
id_082965,3
id_082966,3
id_082967,12
id_082968,8
id_082969,1
id_082970,4
id_082971,10
id_082972,1
id_082973,3
id_082974,10
id_082975,6
id_082976,7
id_082977,10
id_082978,8
id_082979,8
id_082980,8
id_082981,10
id_082982,10
id_082983,3
id_082984,8
id_082985,5
id_082986,11
id_082987,12
id_082988,10
id_082989,9
id_082990,11
id_082991,6
id_082992,3
id_082993,5
id_082994,10
id_082995,5
id_082996,11
id_082997,10
id_082998,8
id_082999,3
id_083000,4
id_083001,2
id_083002,3
id_083003,10
id_083004,6
id_083005,10
id_083006,8
id_083007,4
id_083008,8
id_083009,6
id_083010,1
id_083011,10
id_083012,5
id_083013,12
id_083014,8
id_083015,9
id_083016,9
id_083017,6
id_083018,10
id_083019,5
id_083020,10
id_083021,6
id_083022,10
id_083023,8
id_083024,12
id_083025,10
id_083026,1
id_083027,10
id_083028,8
id_083029,8
id_083030,12
id_083031,4
id_083032,10
id_083033,5
id_083034,4
id_083035,8
id_083036,6
id_083037,2
id_083038,1
id_083039,3
id_083040,10
id_083041,11
id_083042,1
id_083043,7
id_083044,7
id_083045,9
id_083046,3
id_083047,8
id_083048,10
id_083049,10
id_083050,3
id_083051,8
id_083052,6
id_083053,2
id_083054,8
id_083055,5
id_083056,3
id_083057,3
id_083058,12
id_083059,3
id_083060,12
id_083061,4
id_083062,3
id_083063,8
id_083064,2
id_083065,2
id_083066,6
id_083067,3
id_083068,10
id_083069,8
id_083070,1
id_083071,12
id_083072,10
id_083073,1
id_083074,5
id_083075,8
id_083076,3
id_083077,8
id_083078,3
id_083079,12
id_083080,10
id_083081,1
id_083082,3
id_083083,6
id_083084,12
id_083085,5
id_083086,6
id_083087,10
id_083088,8
id_083089,10
id_083090,1
id_083091,4
id_083092,3
id_083093,6
id_083094,10
id_083095,4
id_083096,9
id_083097,3
id_083098,11
id_083099,10
id_083100,12
id_083101,5
id_083102,10
id_083103,6
id_083104,11
id_083105,9
id_083106,8
id_083107,4
id_083108,10
id_083109,4
id_083110,8
id_083111,10
id_083112,1
id_083113,5
id_083114,11
id_083115,5
id_083116,10
id_083117,11
id_083118,3
id_083119,3
id_083120,6
id_083121,8
id_083122,5
id_083123,8
id_083124,1
id_083125,7
id_083126,8
id_083127,11
id_083128,12
id_083129,9
id_083130,11
id_083131,8
id_083132,8
id_083133,5
id_083134,6
id_083135,10
id_083136,8
id_083137,10
id_083138,3
id_083139,10
id_083140,11
id_083141,8
id_083142,1
id_083143,1
id_083144,10
id_083145,1
id_083146,6
id_083147,10
id_083148,3
id_083149,6
id_083150,8
id_083151,3
id_083152,1
id_083153,5
id_083154,8
id_083155,8
id_083156,1
id_083157,8
id_083158,9
id_083159,1
id_083160,9
id_083161,1
id_083162,8
id_083163,4
id_083164,1
id_083165,9
id_083166,8
id_083167,3
id_083168,8
id_083169,10
id_083170,8
id_083171,8
id_083172,1
id_083173,10
id_083174,9
id_083175,3
id_083176,6
id_083177,5
id_083178,8
id_083179,2
id_083180,4
id_083181,5
id_083182,8
id_083183,5
id_083184,8
id_083185,10
id_083186,10
id_083187,1
id_083188,10
id_083189,6
id_083190,3
id_083191,6
id_083192,1
id_083193,5
id_083194,9
id_083195,5
id_083196,8
id_083197,7
id_083198,1
id_083199,5
id_083200,8
id_083201,5
id_083202,10
id_083203,5
id_083204,8
id_083205,3
id_083206,9
id_083207,10
id_083208,5
id_083209,10
id_083210,10
id_083211,7
id_083212,10
id_083213,8
id_083214,5
id_083215,12
id_083216,8
id_083217,3
id_083218,5
id_083219,10
id_083220,6
id_083221,6
id_083222,10
id_083223,8
id_083224,10
id_083225,1
id_083226,6
id_083227,8
id_083228,10
id_083229,1
id_083230,5
id_083231,5
id_083232,11
id_083233,9
id_083234,1
id_083235,11
id_083236,10
id_083237,6
id_083238,5
id_083239,2
id_083240,10
id_083241,3
id_083242,1
id_083243,12
id_083244,8
id_083245,11
id_083246,8
id_083247,4
id_083248,8
id_083249,5
id_083250,8
id_083251,8
id_083252,3
id_083253,10
id_083254,3
id_083255,8
id_083256,8
id_083257,1
id_083258,10
id_083259,10
id_083260,10
id_083261,12
id_083262,6
id_083263,5
id_083264,10
id_083265,3
id_083266,10
id_083267,9
id_083268,8
id_083269,3
id_083270,5
id_083271,3
id_083272,6
id_083273,8
id_083274,8
id_083275,11
id_083276,8
id_083277,10
id_083278,10
id_083279,11
id_083280,5
id_083281,6
id_083282,8
id_083283,9
id_083284,8
id_083285,5
id_083286,6
id_083287,10
id_083288,7
id_083289,10
id_083290,2
id_083291,11
id_083292,10
id_083293,10
id_083294,9
id_083295,4
id_083296,3
id_083297,9
id_083298,10
id_083299,10
id_083300,11
id_083301,8
id_083302,9
id_083303,10
id_083304,8
id_083305,11
id_083306,8
id_083307,8
id_083308,10
id_083309,10
id_083310,6
id_083311,1
id_083312,9
id_083313,2
id_083314,10
id_083315,12
id_083316,1
id_083317,10
id_083318,9
id_083319,6
id_083320,12
id_083321,8
id_083322,1
id_083323,8
id_083324,10
id_083325,9
id_083326,10
id_083327,9
id_083328,8
id_083329,1
id_083330,4
id_083331,3
id_083332,5
id_083333,4
id_083334,6
id_083335,12
id_083336,10
id_083337,4
id_083338,9
id_083339,7
id_083340,10
id_083341,10
id_083342,4
id_083343,12
id_083344,10
id_083345,10
id_083346,6
id_083347,10
id_083348,10
id_083349,10
id_083350,10
id_083351,9
id_083352,1
id_083353,3
id_083354,12
id_083355,10
id_083356,6
id_083357,3
id_083358,3
id_083359,4
id_083360,3
id_083361,3
id_083362,8
id_083363,6
id_083364,5
id_083365,3
id_083366,5
id_083367,7
id_083368,3
id_083369,10
id_083370,1
id_083371,11
id_083372,11
id_083373,9
id_083374,3
id_083375,6
id_083376,5
id_083377,3
id_083378,9
id_083379,8
id_083380,11
id_083381,11
id_083382,12
id_083383,3
id_083384,10
id_083385,9
id_083386,1
id_083387,1
id_083388,12
id_083389,12
id_083390,8
id_083391,5
id_083392,6
id_083393,5
id_083394,10
id_083395,1
id_083396,10
id_083397,5
id_083398,1
id_083399,6
id_083400,1
id_083401,6
id_083402,6
id_083403,1
id_083404,10
id_083405,4
id_083406,3
id_083407,5
id_083408,8
id_083409,5
id_083410,6
id_083411,8
id_083412,1
id_083413,8
id_083414,10
id_083415,9
id_083416,2
id_083417,3
id_083418,8
id_083419,10
id_083420,10
id_083421,6
id_083422,9
id_083423,4
id_083424,6
id_083425,5
id_083426,9
id_083427,6
id_083428,9
id_083429,6
id_083430,6
id_083431,10
id_083432,5
id_083433,4
id_083434,7
id_083435,4
id_083436,8
id_083437,1
id_083438,6
id_083439,10
id_083440,1
id_083441,11
id_083442,3
id_083443,7
id_083444,10
id_083445,5
id_083446,1
id_083447,10
id_083448,6
id_083449,11
id_083450,12
id_083451,6
id_083452,11
id_083453,8
id_083454,10
id_083455,7
id_083456,8
id_083457,1
id_083458,5
id_083459,1
id_083460,8
id_083461,10
id_083462,8
id_083463,1
id_083464,6
id_083465,9
id_083466,6
id_083467,3
id_083468,8
id_083469,9
id_083470,11
id_083471,11
id_083472,8
id_083473,12
id_083474,11
id_083475,6
id_083476,8
id_083477,4
id_083478,3
id_083479,6
id_083480,8
id_083481,4
id_083482,4
id_083483,6
id_083484,5
id_083485,6
id_083486,8
id_083487,1
id_083488,1
id_083489,9
id_083490,10
id_083491,3
id_083492,6
id_083493,8
id_083494,8
id_083495,3
id_083496,10
id_083497,11
id_083498,10
id_083499,9
id_083500,6
id_083501,9
id_083502,10
id_083503,8
id_083504,8
id_083505,11
id_083506,3
id_083507,3
id_083508,6
id_083509,6
id_083510,8
id_083511,10
id_083512,5
id_083513,11
id_083514,3
id_083515,8
id_083516,10
id_083517,6
id_083518,10
id_083519,10
id_083520,10
id_083521,1
id_083522,6
id_083523,7
id_083524,1
id_083525,10
id_083526,8
id_083527,10
id_083528,3
id_083529,3
id_083530,11
id_083531,5
id_083532,8
id_083533,11
id_083534,10
id_083535,11
id_083536,10
id_083537,8
id_083538,3
id_083539,1
id_083540,10
id_083541,10
id_083542,5
id_083543,1
id_083544,12
id_083545,7
id_083546,5
id_083547,8
id_083548,3
id_083549,10
id_083550,8
id_083551,3
id_083552,1
id_083553,10
id_083554,6
id_083555,8
id_083556,11
id_083557,1
id_083558,6
id_083559,6
id_083560,8
id_083561,11
id_083562,11
id_083563,11
id_083564,5
id_083565,5
id_083566,8
id_083567,6
id_083568,5
id_083569,10
id_083570,1
id_083571,6
id_083572,12
id_083573,9
id_083574,3
id_083575,8
id_083576,10
id_083577,3
id_083578,9
id_083579,9
id_083580,4
id_083581,1
id_083582,10
id_083583,4
id_083584,1
id_083585,12
id_083586,10
id_083587,5
id_083588,6
id_083589,7
id_083590,10
id_083591,11
id_083592,1
id_083593,6
id_083594,8
id_083595,5
id_083596,9
id_083597,6
id_083598,6
id_083599,8
id_083600,6
id_083601,5
id_083602,4
id_083603,5
id_083604,9
id_083605,10
id_083606,3
id_083607,12
id_083608,10
id_083609,12
id_083610,10
id_083611,3
id_083612,12
id_083613,10
id_083614,7
id_083615,10
id_083616,5
id_083617,3
id_083618,1
id_083619,6
id_083620,5
id_083621,1
id_083622,6
id_083623,8
id_083624,10
id_083625,10
id_083626,6
id_083627,7
id_083628,9
id_083629,3
id_083630,3
id_083631,1
id_083632,10
id_083633,1
id_083634,3
id_083635,9
id_083636,10
id_083637,9
id_083638,8
id_083639,4
id_083640,6
id_083641,6
id_083642,4
id_083643,6
id_083644,8
id_083645,10
id_083646,10
id_083647,11
id_083648,8
id_083649,9
id_083650,8
id_083651,8
id_083652,3
id_083653,3
id_083654,5
id_083655,3
id_083656,6
id_083657,3
id_083658,5
id_083659,10
id_083660,12
id_083661,10
id_083662,9
id_083663,8
id_083664,1
id_083665,8
id_083666,8
id_083667,8
id_083668,11
id_083669,8
id_083670,5
id_083671,10
id_083672,10
id_083673,10
id_083674,1
id_083675,6
id_083676,6
id_083677,8
id_083678,8
id_083679,1
id_083680,11
id_083681,12
id_083682,3
id_083683,7
id_083684,6
id_083685,1
id_083686,8
id_083687,6
id_083688,10
id_083689,1
id_083690,8
id_083691,8
id_083692,8
id_083693,1
id_083694,8
id_083695,12
id_083696,12
id_083697,3
id_083698,5
id_083699,4
id_083700,9
id_083701,10
id_083702,1
id_083703,4
id_083704,11
id_083705,1
id_083706,12
id_083707,1
id_083708,10
id_083709,8
id_083710,8
id_083711,10
id_083712,1
id_083713,9
id_083714,1
id_083715,1
id_083716,4
id_083717,10
id_083718,8
id_083719,12
id_083720,3
id_083721,12
id_083722,6
id_083723,12
id_083724,1
id_083725,6
id_083726,10
id_083727,5
id_083728,8
id_083729,9
id_083730,9
id_083731,8
id_083732,7
id_083733,3
id_083734,3
id_083735,10
id_083736,6
id_083737,1
id_083738,10
id_083739,8
id_083740,1
id_083741,1
id_083742,2
id_083743,11
id_083744,3
id_083745,10
id_083746,4
id_083747,6
id_083748,10
id_083749,1
id_083750,3
id_083751,9
id_083752,3
id_083753,9
id_083754,11
id_083755,6
id_083756,10
id_083757,6
id_083758,6
id_083759,1
id_083760,1
id_083761,10
id_083762,1
id_083763,1
id_083764,9
id_083765,2
id_083766,8
id_083767,6
id_083768,6
id_083769,10
id_083770,5
id_083771,3
id_083772,5
id_083773,5
id_083774,6
id_083775,5
id_083776,3
id_083777,1
id_083778,5
id_083779,1
id_083780,8
id_083781,3
id_083782,3
id_083783,10
id_083784,12
id_083785,10
id_083786,10
id_083787,4
id_083788,8
id_083789,8
id_083790,12
id_083791,3
id_083792,11
id_083793,11
id_083794,3
id_083795,3
id_083796,6
id_083797,12
id_083798,6
id_083799,8
id_083800,10
id_083801,11
id_083802,7
id_083803,4
id_083804,11
id_083805,10
id_083806,6
id_083807,5
id_083808,4
id_083809,1
id_083810,3
id_083811,12
id_083812,8
id_083813,2
id_083814,8
id_083815,4
id_083816,12
id_083817,5
id_083818,1
id_083819,11
id_083820,6
id_083821,10
id_083822,10
id_083823,6
id_083824,11
id_083825,8
id_083826,9
id_083827,11
id_083828,12
id_083829,3
id_083830,8
id_083831,3
id_083832,6
id_083833,8
id_083834,3
id_083835,8
id_083836,3
id_083837,11
id_083838,6
id_083839,10
id_083840,5
id_083841,3
id_083842,10
id_083843,5
id_083844,6
id_083845,1
id_083846,10
id_083847,1
id_083848,1
id_083849,1
id_083850,1
id_083851,10
id_083852,6
id_083853,9
id_083854,11
id_083855,6
id_083856,10
id_083857,8
id_083858,12
id_083859,8
id_083860,10
id_083861,6
id_083862,8
id_083863,10
id_083864,6
id_083865,5
id_083866,1
id_083867,4
id_083868,8
id_083869,8
id_083870,10
id_083871,1
id_083872,5
id_083873,2
id_083874,1
id_083875,8
id_083876,11
id_083877,3
id_083878,8
id_083879,1
id_083880,10
id_083881,12
id_083882,1
id_083883,8
id_083884,6
id_083885,1
id_083886,12
id_083887,10
id_083888,9
id_083889,12
id_083890,10
id_083891,12
id_083892,10
id_083893,8
id_083894,1
id_083895,8
id_083896,6
id_083897,10
id_083898,3
id_083899,6
id_083900,8
id_083901,10
id_083902,10
id_083903,2
id_083904,6
id_083905,8
id_083906,10
id_083907,8
id_083908,10
id_083909,5
id_083910,8
id_083911,3
id_083912,11
id_083913,6
id_083914,3
id_083915,12
id_083916,6
id_083917,6
id_083918,12
id_083919,6
id_083920,5
id_083921,11
id_083922,8
id_083923,1
id_083924,10
id_083925,10
id_083926,10
id_083927,3
id_083928,8
id_083929,8
id_083930,7
id_083931,12
id_083932,1
id_083933,4
id_083934,1
id_083935,8
id_083936,8
id_083937,3
id_083938,8
id_083939,10
id_083940,3
id_083941,3
id_083942,8
id_083943,5
id_083944,6
id_083945,11
id_083946,1
id_083947,6
id_083948,3
id_083949,1
id_083950,8
id_083951,1
id_083952,11
id_083953,5
id_083954,1
id_083955,1
id_083956,10
id_083957,8
id_083958,1
id_083959,10
id_083960,8
id_083961,3
id_083962,3
id_083963,12
id_083964,1
id_083965,3
id_083966,1
id_083967,6
id_083968,8
id_083969,8
id_083970,10
id_083971,11
id_083972,11
id_083973,8
id_083974,6
id_083975,3
id_083976,4
id_083977,6
id_083978,7
id_083979,4
id_083980,8
id_083981,10
id_083982,1
id_083983,6
id_083984,7
id_083985,10
id_083986,1
id_083987,2
id_083988,3
id_083989,6
id_083990,8
id_083991,10
id_083992,8
id_083993,8
id_083994,3
id_083995,3
id_083996,5
id_083997,4
id_083998,9
id_083999,1
id_084000,4
id_084001,9
id_084002,2
id_084003,10
id_084004,12
id_084005,3
id_084006,10
id_084007,6
id_084008,5
id_084009,4
id_084010,3
id_084011,1
id_084012,9
id_084013,8
id_084014,9
id_084015,8
id_084016,5
id_084017,8
id_084018,4
id_084019,7
id_084020,10
id_084021,1
id_084022,10
id_084023,9
id_084024,10
id_084025,4
id_084026,4
id_084027,1
id_084028,3
id_084029,9
id_084030,6
id_084031,6
id_084032,5
id_084033,3
id_084034,11
id_084035,8
id_084036,10
id_084037,12
id_084038,5
id_084039,10
id_084040,6
id_084041,10
id_084042,3
id_084043,3
id_084044,3
id_084045,8
id_084046,8
id_084047,8
id_084048,10
id_084049,8
id_084050,10
id_084051,1
id_084052,10
id_084053,6
id_084054,1
id_084055,11
id_084056,10
id_084057,1
id_084058,1
id_084059,3
id_084060,8
id_084061,3
id_084062,8
id_084063,6
id_084064,3
id_084065,4
id_084066,10
id_084067,10
id_084068,3
id_084069,8
id_084070,3
id_084071,8
id_084072,1
id_084073,9
id_084074,10
id_084075,1
id_084076,10
id_084077,5
id_084078,12
id_084079,12
id_084080,8
id_084081,9
id_084082,2
id_084083,8
id_084084,9
id_084085,11
id_084086,6
id_084087,2
id_084088,6
id_084089,8
id_084090,10
id_084091,1
id_084092,3
id_084093,5
id_084094,1
id_084095,5
id_084096,6
id_084097,10
id_084098,10
id_084099,6
id_084100,4
id_084101,7
id_084102,9
id_084103,8
id_084104,1
id_084105,9
id_084106,1
id_084107,1
id_084108,3
id_084109,11
id_084110,10
id_084111,11
id_084112,8
id_084113,5
id_084114,1
id_084115,10
id_084116,8
id_084117,7
id_084118,3
id_084119,1
id_084120,9
id_084121,10
id_084122,5
id_084123,12
id_084124,11
id_084125,1
id_084126,8
id_084127,3
id_084128,6
id_084129,3
id_084130,10
id_084131,1
id_084132,10
id_084133,10
id_084134,3
id_084135,3
id_084136,3
id_084137,1
id_084138,6
id_084139,10
id_084140,8
id_084141,11
id_084142,10
id_084143,5
id_084144,6
id_084145,1
id_084146,3
id_084147,5
id_084148,8
id_084149,1
id_084150,7
id_084151,3
id_084152,9
id_084153,12
id_084154,8
id_084155,6
id_084156,1
id_084157,8
id_084158,7
id_084159,1
id_084160,3
id_084161,10
id_084162,3
id_084163,10
id_084164,6
id_084165,10
id_084166,1
id_084167,4
id_084168,10
id_084169,6
id_084170,8
id_084171,11
id_084172,8
id_084173,12
id_084174,12
id_084175,8
id_084176,3
id_084177,1
id_084178,9
id_084179,10
id_084180,10
id_084181,10
id_084182,4
id_084183,4
id_084184,1
id_084185,5
id_084186,6
id_084187,6
id_084188,6
id_084189,5
id_084190,8
id_084191,10
id_084192,10
id_084193,3
id_084194,6
id_084195,8
id_084196,9
id_084197,11
id_084198,8
id_084199,11
id_084200,4
id_084201,8
id_084202,1
id_084203,6
id_084204,3
id_084205,4
id_084206,8
id_084207,11
id_084208,11
id_084209,10
id_084210,5
id_084211,1
